Country,Country_ru,Date,Confirmed,Recovered,Deaths,Day_Deaths,Day_Confirmed,Day_Recovered
Albania,Албания,2020-02-07,0,0,0,0,0,0
Albania,Албания,2020-02-08,0,0,0,0,0,0
Albania,Албания,2020-02-09,0,0,0,0,0,0
Albania,Албания,2020-02-10,0,0,0,0,0,0
Albania,Албания,2020-02-11,0,0,0,0,0,0
Albania,Албания,2020-02-12,0,0,0,0,0,0
Albania,Албания,2020-02-13,0,0,0,0,0,0
Albania,Албания,2020-02-14,0,0,0,0,0,0
Albania,Албания,2020-02-15,0,0,0,0,0,0
Albania,Албания,2020-02-16,0,0,0,0,0,0
Albania,Албания,2020-02-17,0,0,0,0,0,0
Albania,Албания,2020-02-18,0,0,0,0,0,0
Albania,Албания,2020-02-19,0,0,0,0,0,0
Albania,Албания,2020-02-20,0,0,0,0,0,0
Albania,Албания,2020-02-21,0,0,0,0,0,0
Albania,Албания,2020-02-22,0,0,0,0,0,0
Albania,Албания,2020-02-23,0,0,0,0,0,0
Albania,Албания,2020-02-24,0,0,0,0,0,0
Albania,Албания,2020-02-25,0,0,0,0,0,0
Albania,Албания,2020-02-26,0,0,0,0,0,0
Albania,Албания,2020-02-27,0,0,0,0,0,0
Albania,Албания,2020-02-28,0,0,0,0,0,0
Albania,Албания,2020-02-29,0,0,0,0,0,0
Albania,Албания,2020-03-01,0,0,0,0,0,0
Albania,Албания,2020-03-02,0,0,0,0,0,0
Albania,Албания,2020-03-03,0,0,0,0,0,0
Albania,Албания,2020-03-04,0,0,0,0,0,0
Albania,Албания,2020-03-05,0,0,0,0,0,0
Albania,Албания,2020-03-06,0,0,0,0,0,0
Albania,Албания,2020-03-07,0,0,0,0,0,0
Albania,Албания,2020-03-08,0,0,0,0,0,0
Albania,Албания,2020-03-09,2,0,0,0,2,0
Albania,Албания,2020-03-10,10,0,0,0,8,0
Albania,Албания,2020-03-11,12,0,1,1,2,0
Albania,Албания,2020-03-12,23,0,1,0,11,0
Albania,Албания,2020-03-13,33,0,1,0,10,0
Albania,Албания,2020-03-14,38,0,1,0,5,0
Albania,Албания,2020-03-15,42,0,1,0,4,0
Albania,Албания,2020-03-16,51,0,1,0,9,0
Albania,Албания,2020-03-17,55,0,1,0,4,0
Albania,Албания,2020-03-18,59,0,2,1,4,0
Albania,Албания,2020-03-19,64,0,2,0,5,0
Albania,Албания,2020-03-20,70,0,2,0,6,0
Albania,Албания,2020-03-21,76,2,2,0,6,2
Albania,Албания,2020-03-22,89,2,2,0,13,0
Albania,Албания,2020-03-23,104,2,4,2,15,0
Albania,Албания,2020-03-24,123,10,5,1,19,8
Albania,Албания,2020-03-25,146,17,5,0,23,7
Albania,Албания,2020-03-26,174,17,6,1,28,0
Albania,Албания,2020-03-27,186,31,8,2,12,14
Albania,Албания,2020-03-28,197,31,10,2,11,0
Albania,Албания,2020-03-29,212,33,10,0,15,2
Albania,Албания,2020-03-30,223,44,11,1,11,11
Albania,Албания,2020-03-31,243,52,15,4,20,8
Albania,Албания,2020-04-01,259,67,15,0,16,15
Albania,Албания,2020-04-02,277,76,16,1,18,9
Albania,Албания,2020-04-03,304,89,17,1,27,13
Albania,Албания,2020-04-04,333,99,20,3,29,10
Albania,Албания,2020-04-05,361,104,20,0,28,5
Albania,Албания,2020-04-06,377,116,21,1,16,12
Albania,Албания,2020-04-07,383,131,22,1,6,15
Albania,Албания,2020-04-08,400,154,22,0,17,23
Albania,Албания,2020-04-09,409,165,23,1,9,11
Albania,Албания,2020-04-10,416,182,23,0,7,17
Albania,Албания,2020-04-11,433,197,23,0,17,15
Albania,Албания,2020-04-12,446,217,23,0,13,20
Albania,Албания,2020-04-13,467,232,23,0,21,15
Albania,Албания,2020-04-14,475,248,24,1,8,16
Albania,Албания,2020-04-15,494,251,25,1,19,3
Albania,Албания,2020-04-16,518,277,26,1,24,26
Albania,Албания,2020-04-17,539,283,26,0,21,6
Albania,Албания,2020-04-18,548,302,26,0,9,19
Albania,Албания,2020-04-19,562,314,26,0,14,12
Albania,Албания,2020-04-20,584,327,26,0,22,13
Albania,Албания,2020-04-21,609,345,26,0,25,18
Albania,Албания,2020-04-22,634,356,27,1,25,11
Albania,Албания,2020-04-23,663,385,27,0,29,29
Albania,Албания,2020-04-24,678,394,27,0,15,9
Albania,Албания,2020-04-25,712,403,27,0,34,9
Albania,Албания,2020-04-26,726,410,28,1,14,7
Albania,Албания,2020-04-27,736,422,28,0,10,12
Albania,Албания,2020-04-28,750,431,30,2,14,9
Albania,Албания,2020-04-29,766,455,30,0,16,24
Albania,Албания,2020-04-30,773,470,31,1,7,15
Albania,Албания,2020-05-01,782,488,31,0,9,18
Albania,Албания,2020-05-02,789,519,31,0,7,31
Albania,Албания,2020-05-03,795,531,31,0,6,12
Albania,Албания,2020-05-04,803,543,31,0,8,12
Albania,Албания,2020-05-05,820,570,31,0,17,27
Albania,Албания,2020-05-06,832,595,31,0,12,25
Albania,Албания,2020-05-07,842,605,31,0,10,10
Albania,Албания,2020-05-08,850,620,31,0,8,15
Albania,Албания,2020-05-09,856,627,31,0,6,7
Albania,Албания,2020-05-10,868,650,31,0,12,23
Albania,Албания,2020-05-11,872,654,31,0,4,4
Albania,Албания,2020-05-12,876,682,31,0,4,28
Albania,Албания,2020-05-13,880,688,31,0,4,6
Albania,Албания,2020-05-14,898,694,31,0,18,6
Albania,Албания,2020-05-15,916,705,31,0,18,11
Albania,Албания,2020-05-16,933,714,31,0,17,9
Albania,Албания,2020-05-17,946,715,31,0,13,1
Albania,Албания,2020-05-18,948,727,31,0,2,12
Albania,Албания,2020-05-19,949,742,31,0,1,15
Albania,Албания,2020-05-20,964,758,31,0,15,16
Albania,Албания,2020-05-21,969,771,31,0,5,13
Albania,Албания,2020-05-22,981,777,31,0,12,6
Albania,Албания,2020-05-23,989,783,31,0,8,6
Albania,Албания,2020-05-24,998,789,32,1,9,6
Albania,Албания,2020-05-25,1004,795,32,0,6,6
Albania,Албания,2020-05-26,1029,803,33,1,25,8
Albania,Албания,2020-05-27,1050,812,33,0,21,9
Albania,Албания,2020-05-28,1076,823,33,0,26,11
Albania,Албания,2020-05-29,1099,851,33,0,23,28
Albania,Албания,2020-05-30,1122,857,33,0,23,6
Albania,Албания,2020-05-31,1137,872,33,0,15,15
Albania,Албания,2020-06-01,1143,877,33,0,6,5
Albania,Албания,2020-06-02,1164,891,33,0,21,14
Albania,Албания,2020-06-03,1184,898,33,0,20,7
Albania,Албания,2020-06-04,1197,898,33,0,13,0
Albania,Албания,2020-06-05,1212,910,33,0,15,12
Albania,Албания,2020-06-06,1232,925,34,1,20,15
Albania,Албания,2020-06-07,1246,938,34,0,14,13
Albania,Албания,2020-06-08,1263,945,34,0,17,7
Albania,Албания,2020-06-09,1299,960,34,0,36,15
Albania,Албания,2020-06-10,1341,980,34,0,42,20
Albania,Албания,2020-06-11,1385,1001,35,1,44,21
Albania,Албания,2020-06-12,1416,1034,36,1,31,33
Albania,Албания,2020-06-13,1464,1039,36,0,48,5
Albania,Албания,2020-06-14,1521,1044,36,0,57,5
Algeria,Алжир,2020-01-22,0,0,0,0,0,0
Algeria,Алжир,2020-01-23,0,0,0,0,0,0
Algeria,Алжир,2020-01-24,0,0,0,0,0,0
Algeria,Алжир,2020-01-25,0,0,0,0,0,0
Algeria,Алжир,2020-01-26,0,0,0,0,0,0
Algeria,Алжир,2020-01-27,0,0,0,0,0,0
Algeria,Алжир,2020-01-28,0,0,0,0,0,0
Algeria,Алжир,2020-01-29,0,0,0,0,0,0
Algeria,Алжир,2020-01-30,0,0,0,0,0,0
Algeria,Алжир,2020-01-31,0,0,0,0,0,0
Algeria,Алжир,2020-02-01,0,0,0,0,0,0
Algeria,Алжир,2020-02-02,0,0,0,0,0,0
Algeria,Алжир,2020-02-03,0,0,0,0,0,0
Algeria,Алжир,2020-02-04,0,0,0,0,0,0
Algeria,Алжир,2020-02-05,0,0,0,0,0,0
Algeria,Алжир,2020-02-06,0,0,0,0,0,0
Algeria,Алжир,2020-02-07,0,0,0,0,0,0
Algeria,Алжир,2020-02-08,0,0,0,0,0,0
Algeria,Алжир,2020-02-09,0,0,0,0,0,0
Algeria,Алжир,2020-02-10,0,0,0,0,0,0
Algeria,Алжир,2020-02-11,0,0,0,0,0,0
Algeria,Алжир,2020-02-12,0,0,0,0,0,0
Algeria,Алжир,2020-02-13,0,0,0,0,0,0
Algeria,Алжир,2020-02-14,0,0,0,0,0,0
Algeria,Алжир,2020-02-15,0,0,0,0,0,0
Algeria,Алжир,2020-02-16,0,0,0,0,0,0
Algeria,Алжир,2020-02-17,0,0,0,0,0,0
Algeria,Алжир,2020-02-18,0,0,0,0,0,0
Algeria,Алжир,2020-02-19,0,0,0,0,0,0
Algeria,Алжир,2020-02-20,0,0,0,0,0,0
Algeria,Алжир,2020-02-21,0,0,0,0,0,0
Algeria,Алжир,2020-02-22,0,0,0,0,0,0
Algeria,Алжир,2020-02-23,0,0,0,0,0,0
Algeria,Алжир,2020-02-24,0,0,0,0,0,0
Algeria,Алжир,2020-02-25,1,0,0,0,1,0
Algeria,Алжир,2020-02-26,1,0,0,0,0,0
Algeria,Алжир,2020-02-27,1,0,0,0,0,0
Algeria,Алжир,2020-02-28,1,0,0,0,0,0
Algeria,Алжир,2020-02-29,1,0,0,0,0,0
Algeria,Алжир,2020-03-01,1,0,0,0,0,0
Algeria,Алжир,2020-03-02,3,0,0,0,2,0
Algeria,Алжир,2020-03-03,5,0,0,0,2,0
Algeria,Алжир,2020-03-04,12,0,0,0,7,0
Algeria,Алжир,2020-03-05,12,0,0,0,0,0
Algeria,Алжир,2020-03-06,17,0,0,0,5,0
Algeria,Алжир,2020-03-07,17,0,0,0,0,0
Algeria,Алжир,2020-03-08,19,0,0,0,2,0
Algeria,Алжир,2020-03-09,20,0,0,0,1,0
Algeria,Алжир,2020-03-10,20,0,0,0,0,0
Algeria,Алжир,2020-03-11,20,0,0,0,0,0
Algeria,Алжир,2020-03-12,24,8,1,1,4,8
Algeria,Алжир,2020-03-13,26,8,2,1,2,0
Algeria,Алжир,2020-03-14,37,12,3,1,11,4
Algeria,Алжир,2020-03-15,48,12,4,1,11,0
Algeria,Алжир,2020-03-16,54,12,4,0,6,0
Algeria,Алжир,2020-03-17,60,12,4,0,6,0
Algeria,Алжир,2020-03-18,74,12,7,3,14,0
Algeria,Алжир,2020-03-19,87,32,9,2,13,20
Algeria,Алжир,2020-03-20,90,32,11,2,3,0
Algeria,Алжир,2020-03-21,139,32,15,4,49,0
Algeria,Алжир,2020-03-22,201,65,17,2,62,33
Algeria,Алжир,2020-03-23,230,65,17,0,29,0
Algeria,Алжир,2020-03-24,264,24,19,2,34,-41
Algeria,Алжир,2020-03-25,302,65,21,2,38,41
Algeria,Алжир,2020-03-26,367,29,25,4,65,-36
Algeria,Алжир,2020-03-27,409,29,26,1,42,0
Algeria,Алжир,2020-03-28,454,31,29,3,45,2
Algeria,Алжир,2020-03-29,511,31,31,2,57,0
Algeria,Алжир,2020-03-30,584,37,35,4,73,6
Algeria,Алжир,2020-03-31,716,46,44,9,132,9
Algeria,Алжир,2020-04-01,847,61,58,14,131,15
Algeria,Алжир,2020-04-02,986,61,86,28,139,0
Algeria,Алжир,2020-04-03,1171,62,105,19,185,1
Algeria,Алжир,2020-04-04,1251,90,130,25,80,28
Algeria,Алжир,2020-04-05,1320,90,152,22,69,0
Algeria,Алжир,2020-04-06,1423,90,173,21,103,0
Algeria,Алжир,2020-04-07,1468,113,193,20,45,23
Algeria,Алжир,2020-04-08,1572,237,205,12,104,124
Algeria,Алжир,2020-04-09,1666,347,235,30,94,110
Algeria,Алжир,2020-04-10,1761,405,256,21,95,58
Algeria,Алжир,2020-04-11,1825,460,275,19,64,55
Algeria,Алжир,2020-04-12,1914,591,293,18,89,131
Algeria,Алжир,2020-04-13,1983,601,313,20,69,10
Algeria,Алжир,2020-04-14,2070,691,326,13,87,90
Algeria,Алжир,2020-04-15,2160,708,336,10,90,17
Algeria,Алжир,2020-04-16,2268,783,348,12,108,75
Algeria,Алжир,2020-04-17,2418,846,364,16,150,63
Algeria,Алжир,2020-04-18,2534,894,367,3,116,48
Algeria,Алжир,2020-04-19,2629,1047,375,8,95,153
Algeria,Алжир,2020-04-20,2718,1099,384,9,89,52
Algeria,Алжир,2020-04-21,2811,1152,392,8,93,53
Algeria,Алжир,2020-04-22,2910,1204,402,10,99,52
Algeria,Алжир,2020-04-23,3007,1355,407,5,97,151
Algeria,Алжир,2020-04-24,3127,1408,415,8,120,53
Algeria,Алжир,2020-04-25,3256,1479,419,4,129,71
Algeria,Алжир,2020-04-26,3382,1508,425,6,126,29
Algeria,Алжир,2020-04-27,3517,1558,432,7,135,50
Algeria,Алжир,2020-04-28,3649,1651,437,5,132,93
Algeria,Алжир,2020-04-29,3848,1702,444,7,199,51
Algeria,Алжир,2020-04-30,4006,1779,450,6,158,77
Algeria,Алжир,2020-05-01,4154,1821,453,3,148,42
Algeria,Алжир,2020-05-02,4295,1872,459,6,141,51
Algeria,Алжир,2020-05-03,4474,1936,463,4,179,64
Algeria,Алжир,2020-05-04,4648,1998,465,2,174,62
Algeria,Алжир,2020-05-05,4838,2067,470,5,190,69
Algeria,Алжир,2020-05-06,4997,2197,476,6,159,130
Algeria,Алжир,2020-05-07,5182,2323,483,7,185,126
Algeria,Алжир,2020-05-08,5369,2467,488,5,187,144
Algeria,Алжир,2020-05-09,5558,2546,494,6,189,79
Algeria,Алжир,2020-05-10,5723,2678,502,8,165,132
Algeria,Алжир,2020-05-11,5891,2841,507,5,168,163
Algeria,Алжир,2020-05-12,6067,2998,515,8,176,157
Algeria,Алжир,2020-05-13,6253,3058,522,7,186,60
Algeria,Алжир,2020-05-14,6442,3158,529,7,189,100
Algeria,Алжир,2020-05-15,6629,3271,536,7,187,113
Algeria,Алжир,2020-05-16,6821,3409,542,6,192,138
Algeria,Алжир,2020-05-17,7019,3507,548,6,198,98
Algeria,Алжир,2020-05-18,7201,3625,555,7,182,118
Algeria,Алжир,2020-05-19,7377,3746,561,6,176,121
Algeria,Алжир,2020-05-20,7542,3968,568,7,165,222
Algeria,Алжир,2020-05-21,7728,4062,575,7,186,94
Algeria,Алжир,2020-05-22,7918,4256,582,7,190,194
Algeria,Алжир,2020-05-23,8113,4426,592,10,195,170
Algeria,Алжир,2020-05-24,8306,4784,600,8,193,358
Algeria,Алжир,2020-05-25,8503,4747,609,9,197,-37
Algeria,Алжир,2020-05-26,8697,4918,617,8,194,171
Algeria,Алжир,2020-05-27,8857,5129,623,6,160,211
Algeria,Алжир,2020-05-28,8997,5277,630,7,140,148
Algeria,Алжир,2020-05-29,9134,5422,638,8,137,145
Algeria,Алжир,2020-05-30,9267,5549,646,8,133,127
Algeria,Алжир,2020-05-31,9394,5748,653,7,127,199
Algeria,Алжир,2020-06-01,9513,5894,661,8,119,146
Algeria,Алжир,2020-06-02,9626,6067,667,6,113,173
Algeria,Алжир,2020-06-03,9733,6218,673,6,107,151
Algeria,Алжир,2020-06-04,9831,6297,681,8,98,79
Algeria,Алжир,2020-06-05,9935,6453,690,9,104,156
Algeria,Алжир,2020-06-06,10050,6631,698,8,115,178
Algeria,Алжир,2020-06-07,10154,6717,707,9,104,86
Algeria,Алжир,2020-06-08,10265,6799,715,8,111,82
Algeria,Алжир,2020-06-09,10382,6951,724,9,117,152
Algeria,Алжир,2020-06-10,10484,7074,732,8,102,123
Algeria,Алжир,2020-06-11,10589,7255,741,9,105,181
Algeria,Алжир,2020-06-12,10698,7322,751,10,109,67
Algeria,Алжир,2020-06-13,10810,7420,760,9,112,98
Algeria,Алжир,2020-06-14,10919,7606,767,7,109,186
Angola,Ангола,2020-01-22,0,0,0,0,0,0
Angola,Ангола,2020-01-23,0,0,0,0,0,0
Angola,Ангола,2020-01-24,0,0,0,0,0,0
Angola,Ангола,2020-01-25,0,0,0,0,0,0
Angola,Ангола,2020-01-26,0,0,0,0,0,0
Angola,Ангола,2020-01-27,0,0,0,0,0,0
Angola,Ангола,2020-01-28,0,0,0,0,0,0
Angola,Ангола,2020-01-29,0,0,0,0,0,0
Angola,Ангола,2020-01-30,0,0,0,0,0,0
Angola,Ангола,2020-01-31,0,0,0,0,0,0
Angola,Ангола,2020-02-01,0,0,0,0,0,0
Angola,Ангола,2020-02-02,0,0,0,0,0,0
Angola,Ангола,2020-02-03,0,0,0,0,0,0
Angola,Ангола,2020-02-04,0,0,0,0,0,0
Angola,Ангола,2020-02-05,0,0,0,0,0,0
Angola,Ангола,2020-02-06,0,0,0,0,0,0
Angola,Ангола,2020-02-07,0,0,0,0,0,0
Angola,Ангола,2020-02-08,0,0,0,0,0,0
Angola,Ангола,2020-02-09,0,0,0,0,0,0
Angola,Ангола,2020-02-10,0,0,0,0,0,0
Angola,Ангола,2020-02-11,0,0,0,0,0,0
Angola,Ангола,2020-02-12,0,0,0,0,0,0
Angola,Ангола,2020-02-13,0,0,0,0,0,0
Angola,Ангола,2020-02-14,0,0,0,0,0,0
Angola,Ангола,2020-02-15,0,0,0,0,0,0
Angola,Ангола,2020-02-16,0,0,0,0,0,0
Angola,Ангола,2020-02-17,0,0,0,0,0,0
Angola,Ангола,2020-02-18,0,0,0,0,0,0
Angola,Ангола,2020-02-19,0,0,0,0,0,0
Angola,Ангола,2020-02-20,0,0,0,0,0,0
Angola,Ангола,2020-02-21,0,0,0,0,0,0
Angola,Ангола,2020-02-22,0,0,0,0,0,0
Angola,Ангола,2020-02-23,0,0,0,0,0,0
Angola,Ангола,2020-02-24,0,0,0,0,0,0
Angola,Ангола,2020-02-25,0,0,0,0,0,0
Angola,Ангола,2020-02-26,0,0,0,0,0,0
Angola,Ангола,2020-02-27,0,0,0,0,0,0
Angola,Ангола,2020-02-28,0,0,0,0,0,0
Angola,Ангола,2020-02-29,0,0,0,0,0,0
Angola,Ангола,2020-03-01,0,0,0,0,0,0
Angola,Ангола,2020-03-02,0,0,0,0,0,0
Angola,Ангола,2020-03-03,0,0,0,0,0,0
Angola,Ангола,2020-03-04,0,0,0,0,0,0
Angola,Ангола,2020-03-05,0,0,0,0,0,0
Angola,Ангола,2020-03-06,0,0,0,0,0,0
Angola,Ангола,2020-03-07,0,0,0,0,0,0
Angola,Ангола,2020-03-08,0,0,0,0,0,0
Angola,Ангола,2020-03-09,0,0,0,0,0,0
Angola,Ангола,2020-03-10,0,0,0,0,0,0
Angola,Ангола,2020-03-11,0,0,0,0,0,0
Angola,Ангола,2020-03-12,0,0,0,0,0,0
Angola,Ангола,2020-03-13,0,0,0,0,0,0
Angola,Ангола,2020-03-14,0,0,0,0,0,0
Angola,Ангола,2020-03-15,0,0,0,0,0,0
Angola,Ангола,2020-03-16,0,0,0,0,0,0
Angola,Ангола,2020-03-17,0,0,0,0,0,0
Angola,Ангола,2020-03-18,0,0,0,0,0,0
Angola,Ангола,2020-03-19,0,0,0,0,0,0
Angola,Ангола,2020-03-20,1,0,0,0,1,0
Angola,Ангола,2020-03-21,2,0,0,0,1,0
Angola,Ангола,2020-03-22,2,0,0,0,0,0
Angola,Ангола,2020-03-23,3,0,0,0,1,0
Angola,Ангола,2020-03-24,3,0,0,0,0,0
Angola,Ангола,2020-03-25,3,0,0,0,0,0
Angola,Ангола,2020-03-26,4,0,0,0,1,0
Angola,Ангола,2020-03-27,4,0,0,0,0,0
Angola,Ангола,2020-03-28,5,0,0,0,1,0
Angola,Ангола,2020-03-29,7,0,2,2,2,0
Angola,Ангола,2020-03-30,7,0,2,0,0,0
Angola,Ангола,2020-03-31,7,1,2,0,0,1
Angola,Ангола,2020-04-01,8,1,2,0,1,0
Angola,Ангола,2020-04-02,8,1,2,0,0,0
Angola,Ангола,2020-04-03,8,1,2,0,0,0
Angola,Ангола,2020-04-04,10,2,2,0,2,1
Angola,Ангола,2020-04-05,14,2,2,0,4,0
Angola,Ангола,2020-04-06,16,2,2,0,2,0
Angola,Ангола,2020-04-07,17,2,2,0,1,0
Angola,Ангола,2020-04-08,19,2,2,0,2,0
Angola,Ангола,2020-04-09,19,2,2,0,0,0
Angola,Ангола,2020-04-10,19,2,2,0,0,0
Angola,Ангола,2020-04-11,19,4,2,0,0,2
Angola,Ангола,2020-04-12,19,4,2,0,0,0
Angola,Ангола,2020-04-13,19,4,2,0,0,0
Angola,Ангола,2020-04-14,19,5,2,0,0,1
Angola,Ангола,2020-04-15,19,5,2,0,0,0
Angola,Ангола,2020-04-16,19,5,2,0,0,0
Angola,Ангола,2020-04-17,19,5,2,0,0,0
Angola,Ангола,2020-04-18,24,6,2,0,5,1
Angola,Ангола,2020-04-19,24,6,2,0,0,0
Angola,Ангола,2020-04-20,24,6,2,0,0,0
Angola,Ангола,2020-04-21,24,6,2,0,0,0
Angola,Ангола,2020-04-22,25,6,2,0,1,0
Angola,Ангола,2020-04-23,25,6,2,0,0,0
Angola,Ангола,2020-04-24,25,6,2,0,0,0
Angola,Ангола,2020-04-25,25,6,2,0,0,0
Angola,Ангола,2020-04-26,26,6,2,0,1,0
Angola,Ангола,2020-04-27,27,6,2,0,1,0
Angola,Ангола,2020-04-28,27,6,2,0,0,0
Angola,Ангола,2020-04-29,27,7,2,0,0,1
Angola,Ангола,2020-04-30,27,7,2,0,0,0
Angola,Ангола,2020-05-01,30,11,2,0,3,4
Angola,Ангола,2020-05-02,35,11,2,0,5,0
Angola,Ангола,2020-05-03,35,11,2,0,0,0
Angola,Ангола,2020-05-04,35,11,2,0,0,0
Angola,Ангола,2020-05-05,36,11,2,0,1,0
Angola,Ангола,2020-05-06,36,11,2,0,0,0
Angola,Ангола,2020-05-07,36,11,2,0,0,0
